AAPL,META,JPM,JNJ,XOM,AMZN,PG,NEE,CAT,NVDA,SP500
0.012669231065954223,0.014025461491486002,0.01260541714671256,0.00652198500418672,0.010689863339593693,0.010363436139594884,0.00919593779458004,0.006738346482629823,0.015122648742580075,0.016395982023641023,0.004572265073085598
0.013562306269505142,0.014802120707794443,0.012983722681256391,0.0071462769352854975,0.010664421007228246,0.01089504564334912,0.009400942433920763,0.006810950670904749,0.01564515336039541,0.01743125158878893,0.005641247449794114
0.013354195561098204,0.01481739865453794,0.01307153369726687,0.00668722342415009,0.010336032987820296,0.010910662521301587,0.009251517702118909,0.006847075961520622,0.015833641189197122,0.017134188909870913,0.00553766633473755
0.013524134161988508,0.014645224391480062,0.013027498197150225,0.006839217735707281,0.010275458916463637,0.010879809536380035,0.009384870519945547,0.006858687510079909,0.015843628379018745,0.01756241251874372,0.005490997298205838
0.013838187271417373,0.014641121745820952,0.012983461511238891,0.006848236825743269,0.010377362613405305,0.01096179650121617,0.009791464473275826,0.007326709466513071,0.015760081411722842,0.017574563806644943,0.005493352864418735
0.01777311350038554,0.0164352255663445,0.014196893637075447,0.007156339586229216,0.010519630119855655,0.012997790119374172,0.009765131145241046,0.007813490827049664,0.017323755497097207,0.02064972280969138,0.007052730744431117
0.017975040107627738,0.016394191198226552,0.013042257076726233,0.007101691292210416,0.010239113216630258,0.01266985390734243,0.009781259156544935,0.0072820948345094965,0.016307753009686007,0.020927995331336265,0.006877370403050918
0.017909378623699363,0.01627908163551569,0.013073910097276481,0.006912747133772873,0.010374239644479406,0.013011238210662692,0.009934122889008233,0.007194228253256396,0.01630369254999172,0.020973402260873665,0.00697005996067138
0.01787022261744969,0.016241268397171892,0.01322793043747521,0.007092742815019029,0.010347644507448536,0.013425511346754366,0.010163515673182827,0.007436471202541524,0.016295807560405027,0.019992776667837622,0.007152860691079137
0.017885603972561438,0.016218779610604802,0.013207984595210711,0.00673412759729424,0.009940494437433792,0.014008714238107461,0.010235375897170466,0.007484478584016669,0.016967816768448336,0.02023676055197414,0.007220933387558559
0.0186743073287292,0.01646231692438574,0.013201905916517823,0.0067065412155732276,0.00984666831636853,0.013943926551938827,0.010245718431362526,0.007365047393460141,0.016934720737480063,0.020352504940433756,0.007256367261183212
0.018795824416474278,0.016525378997802983,0.013202602234346111,0.006723344940216323,0.009803870710646196,0.013891981714922175,0.010187414544575028,0.007197797019800606,0.017526761245782313,0.020936922998878244,0.007438685939585973
0.019096658701246935,0.016337963611986528,0.013221934383152499,0.006704570895786211,0.009684956513322487,0.013815433794644493,0.010174378752801447,0.007571811180321312,0.01711465659164358,0.021013903967225477,0.007375782532125666
0.019205097798332117,0.016999907507014612,0.013789408033716472,0.0068105768263981665,0.010439256751951067,0.014467894597911092,0.01017317887630814,0.007494103998458089,0.017020746062404595,0.021075482040584518,0.007641582550967538
0.019183796221781593,0.016994457855246742,0.013817330647613616,0.00677646432991144,0.010425025587746394,0.014492966688108578,0.010177130008756502,0.007457446927294293,0.01691840461439478,0.0210722387314607,0.007650141348208021
0.019175797031243048,0.01721885365058306,0.011097275272753305,0.007181793937216737,0.010758801623399391,0.014558482319389282,0.01092691004242394,0.007820741447120302,0.016507052965876522,0.021079747517259183,0.007645767843087712
0.019150326045683858,0.0173637118841065,0.010921000594386016,0.010640447771519145,0.01077260870955642,0.01465513612651527,0.010870583715765625,0.008228577278111661,0.016517517921841748,0.020895564890582415,0.00771517239971312
0.01920774717999819,0.017354127743260415,0.010871198756849986,0.01048402312429446,0.010603248276493768,0.014526912894669257,0.010993125559216908,0.00801349405835667,0.01626296483610673,0.020221206187492628,0.00773439136164663
0.018887877783436306,0.018283306759744006,0.009435882237281994,0.010499276528074912,0.010794649127233054,0.015071252667703948,0.011767878784366206,0.008013552067004522,0.016292267480930937,0.020417917389028775,0.008033480998089959
0.01884341974157107,0.023154677210070026,0.009479494149752127,0.010465670333914798,0.01138798751557219,0.017242455836491352,0.01188698470590867,0.008044529448703677,0.016188777608078946,0.020393759064902685,0.008010547140344408
0.02024589689053989,0.023239200815878176,0.011173517439688103,0.010986796682719334,0.011539800907903021,0.017564854804613173,0.01200409805679831,0.008035536893901319,0.016499489694631886,0.02455086319822149,0.009044956507967352
0.02030162626784277,0.02309191801767464,0.011198525364953946,0.010639599426563374,0.01143184006889407,0.017140199264930395,0.011415414320771413,0.009121680565732013,0.016680467086249647,0.024238816060596496,0.009020013903754485
0.020584052626649932,0.02309229683565428,0.011213488472065342,0.011108526269155367,0.01172945584171774,0.017215306818352222,0.011428140406588195,0.009131114179538163,0.015980694439184658,0.024655258883394295,0.009116956411283414
0.02125997633740203,0.021109176844994415,0.011358483184485697,0.011382321366498084,0.011685888834321381,0.018096744462492435,0.01157961502251745,0.009295583612917949,0.01605945634024526,0.02482617402125815,0.009352109590723141
